Name,Total,White,Black,Hispanic,Asian,Other,p_White,p_Black,p_Hispanic,p_Asian,p_Other,entropy5,entropy4,entropy_rice,gini_simpson
"Reading, PA Metro Area",411442,316406,16517,67355,5244,5920,0.769017261242,0.0401441758498,0.163704726304,0.0127454173371,0.0143884192669,0.462232661865,0.489351480208,0.462232661865,0.379832187371
"Red Bluff, CA Micro Area",63463,45603,349,13906,625,2980,0.718576178246,0.0054992672896,0.219119802089,0.00984825804012,0.0469564943353,0.489528909371,0.452931065591,0.489528909371,0.433302645903
"Red Wing, MN Micro Area",46183,43027,429,1342,271,1114,0.9316631661,0.00928913236472,0.0290583114999,0.00586796007189,0.0241214299634,0.206423768492,0.161550284075,0.206423768492,0.130456795146
"Redding, CA Metro Area",177223,146044,1438,14878,4297,10566,0.824069110668,0.00811407097273,0.0839507287429,0.0242462885743,0.0596198010416,0.413068680155,0.336662743099,0.413068680155,0.309654134652
"Reno-Sparks, NV Metro Area",425417,281745,9128,93952,21354,19238,0.662279598606,0.0214565943533,0.220846839689,0.0501954552827,0.0452215120693,0.608328146613,0.600533894577,0.608328146613,0.507587452344
"Rexburg, ID Micro Area",50778,45491,202,3912,375,798,0.895880105558,0.00397810075229,0.0770412383316,0.00738508803025,0.0157154673284,0.260645322729,0.24817227168,0.260645322729,0.191146143338
"Richmond, IN Micro Area",68917,61322,3349,1804,522,1920,0.889794970762,0.0485946863619,0.026176415108,0.00757432854013,0.0278595992281,0.300076851113,0.263961509978,0.300076851113,0.204384734034
"Richmond, VA Metro Area",1258251,754328,370775,63289,38940,30919,0.599505186167,0.294674909855,0.0502991851387,0.0309477202879,0.0245729985512,0.631155605732,0.66591313353,0.631155605732,0.549668627586
"Richmond-Berea, KY Micro Area",99972,91708,3584,1916,766,1998,0.917336854319,0.0358500380106,0.0191653663026,0.00766214540071,0.0199855959669,0.242189307378,0.214785871979,0.242189307378,0.156382426699
"Rio Grande City-Roma, TX Micro Area",60968,2449,15,58337,119,48,0.0401686130429,0.000246030704632,0.956846214408,0.00195184359008,0.000787298254822,0.118790893683,0.133390444519,0.118790893683,0.0828273144371
"Riverside-San Bernardino-Ontario, CA Metro Area",4224851,1546666,301523,1996402,249899,130361,0.366087703448,0.0713689074479,0.47253784808,0.0591497782999,0.0308557627239,0.736343945023,0.779590982653,0.736343945023,0.633143480199
"Riverton, WY Micro Area",40123,28677,86,2264,151,8945,0.714727213818,0.00214340901727,0.0564264885477,0.00376342746056,0.222939461157,0.479074652993,0.223198973893,0.479074652993,0.436260300289
"Roanoke Rapids, NC Micro Area",76790,30165,41833,1457,395,2940,0.392824586535,0.544771454616,0.0189738247168,0.00514389894518,0.0382862351869,0.574852234176,0.572096862329,0.574852234176,0.547060604923
"Roanoke, VA Metro Area",308707,248968,39101,9713,4962,5963,0.806486409443,0.126660555154,0.0314634912717,0.0160734936364,0.0193160504945,0.426621668334,0.434901522185,0.426621668334,0.331915356864
"Rochelle, IL Micro Area",53497,47425,468,4741,241,622,0.886498308316,0.0087481541021,0.0886217918762,0.00450492550984,0.0116268201955,0.272860378606,0.274272681451,0.272860378606,0.206034919855
"Rochester, MN Metro Area",186011,159840,6890,7588,7954,3739,0.859304019655,0.0370408201665,0.0407932864185,0.0427609119891,0.0201009617711,0.370442841085,0.366432955431,0.370442841085,0.256327942971
"Rochester, NY Metro Area",1054323,824425,116276,64719,26552,22351,0.781947278016,0.110284988566,0.0613844144536,0.0251839331969,0.021199385767,0.485381216835,0.500049479066,0.485381216835,0.371543984914
"Rock Springs, WY Micro Area",43806,35432,415,6689,324,946,0.80883897183,0.00947358809296,0.15269597772,0.00739624708944,0.0215952152673,0.386356903771,0.381635012245,0.386356903771,0.321852649372
"Rockford, IL Metro Area",349431,254953,36334,43144,7389,7611,0.729623301882,0.103980471109,0.123469297229,0.0211458056097,0.0217811241704,0.552071953639,0.577858326659,0.552071953639,0.440671669155
"Rockingham, NC Micro Area",46639,27369,14159,2741,419,1951,0.586826475696,0.303587126654,0.0587705568301,0.00898389759643,0.0418319432235,0.631507457901,0.63438008672,0.631507457901,0.558184943712
"Rockland, ME Micro Area",39736,38337,192,337,184,686,0.964792631367,0.00483189047715,0.00848097443125,0.00463056170727,0.0172639420173,0.121636429046,0.0796965809864,0.121636429046,0.0687604185713
"Rocky Mount, NC Metro Area",152392,73130,67767,8119,826,2550,0.47988083364,0.444688697569,0.0532770749121,0.00542023203318,0.0167331618458,0.599992779157,0.64603903602,0.599992779157,0.568818523428
"Rolla, MO Micro Area",45156,40792,977,923,1313,1151,0.903357250421,0.0216361059438,0.0204402515723,0.0290769775888,0.0254894144743,0.280019505478,0.245735923246,0.280019505478,0.181564572272
"Rome, GA Metro Area",96317,70959,13494,8987,1225,1652,0.736723527519,0.140099878526,0.0933064775689,0.012718419386,0.0171516970005,0.526275774119,0.557990435607,0.526275774119,0.42844843038
"Roseburg, OR Micro Area",107667,96343,279,5055,1008,4982,0.894823855035,0.00259132324668,0.0469503190393,0.00936220011703,0.0462723025625,0.276130326314,0.194399817578,0.276130326314,0.194850444272
"Roswell, NM Micro Area",65645,28801,1079,34139,373,1253,0.43873867012,0.0164368954223,0.52005484043,0.00568207784294,0.0190875161855,0.543012988184,0.573216791398,0.543012988184,0.536384551474
"Ruidoso, NM Micro Area",20497,13600,74,6110,67,646,0.663511733424,0.00361028443187,0.298092403766,0.00326877103966,0.0315168073377,0.485230513711,0.477410408669,0.485230513711,0.469876070262
"Russellville, AR Micro Area",83939,70687,2036,8398,875,1943,0.842123446789,0.0242557095033,0.100048844995,0.010424236648,0.0231477620653,0.372786046054,0.361782122713,0.372786046054,0.279585505942
"Ruston, LA Micro Area",63009,36302,23689,1398,814,806,0.57613991652,0.375962164135,0.0221873065753,0.0129187893793,0.0127918233903,0.547965036813,0.594381298658,0.547965036813,0.525892445293
"Rutland, VT Micro Area",61642,59369,315,681,370,907,0.963125790857,0.00511015216898,0.0110476623082,0.00600240096038,0.0147139937056,0.127814120195,0.0944624960327,0.127814120195,0.0719880160606
"Sacramento--Arden-Arcade--Roseville, CA Metro Area",2149127,1197389,150424,433734,250690,116890,0.557151345639,0.0699930716054,0.201818691962,0.116647364255,0.054389526538,0.772941059739,0.787827066109,0.772941059739,0.627387735369
"Safford, AZ Micro Area",45657,23537,712,15360,237,5811,0.515517883348,0.0155945419103,0.33642157829,0.00519087982128,0.127275116631,0.660247979332,0.563253558047,0.660247979332,0.604592743325
"Saginaw-Saginaw Township North, MI Metro Area",200169,141187,37222,15573,2067,4120,0.705338988555,0.185952869825,0.0777992596256,0.0103262742982,0.0205826076965,0.549794578174,0.577835428386,0.549794578174,0.46133544095
"Salem, OR Metro Area",390738,277460,3300,85682,7193,17103,0.710092184533,0.00844555686931,0.219282485962,0.0184087547154,0.0437710179199,0.513631056206,0.488006367727,0.513631056206,0.445358169125
"Salina, KS Micro Area",61697,51499,1792,5524,1147,1735,0.834708332658,0.0290451723747,0.0895343371639,0.018590855309,0.0281213024944,0.400244849074,0.382999852527,0.400244849074,0.293265552267
"Salinas, CA Metro Area",415057,136435,11300,230003,23777,13542,0.32871388749,0.0272251763011,0.554147984494,0.0572861076912,0.0326268440238,0.662617789968,0.68802401463,0.662617789968,0.579779772143
"Salisbury, MD Metro Area",125203,79563,34616,5341,2643,3040,0.635471993483,0.276478998107,0.0426587222351,0.0211097178183,0.024280568357,0.590174188045,0.617748814646,0.590174188045,0.516879776336
"Salisbury, NC Micro Area",138428,101986,22153,10644,1353,2292,0.736744011327,0.160032652354,0.0768919582743,0.00977403415494,0.01655734389,0.514910459631,0.546009008695,0.514910459631,0.425315761327
"Salt Lake City, UT Metro Area",1124197,842071,15104,186866,34251,45905,0.749042205236,0.0134353676446,0.166221756507,0.030467080058,0.040833590554,0.503021242709,0.480562050253,0.503021242709,0.40852996825
"San Angelo, TX Metro Area",111823,64952,4008,39722,1049,2092,0.58084651637,0.0358423580122,0.355222092056,0.00938089659551,0.0187081369665,0.572098302645,0.608507428404,0.572098302645,0.534711919499
"San Antonio-New Braunfels, TX Metro Area",2142508,773807,130070,1158148,42924,37559,0.361168779767,0.0607092248897,0.540557141444,0.020034464282,0.0175303896181,0.633551219789,0.683848173843,0.633551219789,0.57296078505
"San Diego-Carlsbad-San Marcos, CA Metro Area",3095313,1500047,146600,991348,328058,129260,0.484618841455,0.0473619307644,0.32027391091,0.105985404384,0.041759912487,0.764654212386,0.795817342318,0.764654212386,0.647349251778
"San Francisco-Oakland-Fremont, CA Metro Area",4335391,1840372,349895,938794,994616,211714,0.424499658739,0.080706676745,0.216541945121,0.229417831056,0.048833888339,0.859531920465,0.901182610839,0.859531920465,0.711378768206
"San Jose-Sunnyvale-Santa Clara, CA Metro Area",1836911,648063,42686,510396,566764,69002,0.352800435078,0.023237924973,0.277855595617,0.308541894517,0.0375641498146,0.805816372364,0.852024299781,0.805816372364,0.701178953812
"San Luis Obispo-Paso Robles, CA Metro Area",269637,191696,5128,55973,8106,8734,0.710941005871,0.0190181614541,0.207586495919,0.0300626397712,0.0323916969852,0.534799766403,0.535091928998,0.534799766403,0.449156058075
"Sandusky, OH Metro Area",77079,65463,6534,2604,456,2022,0.84929747402,0.0847701708637,0.0337835208033,0.00591600825127,0.0262328260616,0.365490234381,0.345826714937,0.365490234381,0.26964333216
"Sanford, NC Micro Area",57866,34321,11369,10576,475,1125,0.593111671793,0.196471157502,0.18276708257,0.00820861991498,0.0194414682197,0.656241530457,0.70646098134,0.656241530457,0.575768470454
"Santa Barbara-Santa Maria-Goleta, CA Metro Area",423895,203122,7242,181687,19591,12253,0.47917998561,0.0170844194907,0.428613217896,0.0462166338362,0.0289057431675,0.639784437196,0.667627922912,0.639784437196,0.583413854215
"Santa Cruz-Watsonville, CA Metro Area",262382,156397,2304,84092,10658,8931,0.596066041116,0.00878109016625,0.32049454612,0.040620164493,0.0340381581054,0.5963938015,0.605887413555,0.5963938015,0.539102819021
"Santa Fe, NM Metro Area",144170,63291,947,73015,1569,5348,0.439002566415,0.00656863425123,0.506450717902,0.0108829853645,0.0370950960671,0.565644906004,0.563179092644,0.565644906004,0.549246784539
"Santa Rosa-Petaluma, CA Metro Area",483878,320027,6769,120430,17777,18875,0.661379521284,0.0139890633589,0.248885049537,0.036738599399,0.0390077664205,0.576115113566,0.57231142831,0.576115113566,0.497566336522
"Sault Ste. Marie, MI Micro Area",38520,27542,2503,480,228,7767,0.715005192108,0.064979231568,0.01246105919,0.00591900311526,0.201635514019,0.5128347863,0.29158261587,0.5128347863,0.443698081616
"Savannah, GA Metro Area",347611,199249,116466,17207,7127,7562,0.573195324659,0.335046934648,0.049500735017,0.0205028034211,0.0217542022548,0.619550706558,0.658000504422,0.619550706558,0.555846738341
"Sayre, PA Micro Area",62622,60584,269,702,330,737,0.967455526812,0.0042956149596,0.01121011785,0.00526971351921,0.0117690268596,0.115375632521,0.0888400888777,0.115375632521,0.0637194047177
"Scottsbluff, NE Micro Area",37660,28587,157,7811,207,898,0.759081253319,0.00416887944769,0.207408390866,0.0054965480616,0.0238449283059,0.42004852321,0.41633069791,0.42004852321,0.380161238056
"Scottsboro, AL Micro Area",53227,47937,1771,1339,165,2015,0.90061434986,0.0332725872208,0.0251564055836,0.00309993048641,0.0378567268492,0.274624622145,0.210613681192,0.274624622145,0.185711141687
"Scottsburg, IN Micro Area",24181,23471,52,354,104,200,0.970638104297,0.00215044869939,0.0146395930689,0.00430089739878,0.00827095653612,0.103804792481,0.0866809514693,0.103804792481,0.0575558219319
"Scranton--Wilkes-Barre, PA Metro Area",563631,502578,14518,32610,6774,7151,0.891679130495,0.0257579870518,0.0578570021876,0.0120185014664,0.0126873787992,0.291967603488,0.293627372792,0.291967603488,0.200592007682
"Seaford, DE Micro Area",197145,149025,24544,16954,1910,4712,0.755915696569,0.124497197494,0.0859976159679,0.00968830048949,0.0239011894798,0.507050597383,0.519679971608,0.507050597383,0.40503118752
"Searcy, AR Micro Area",77076,69026,3033,2879,411,1727,0.895557631429,0.0393507706679,0.0373527427474,0.00533239919041,0.0224064559655,0.286998848933,0.261685352568,0.286998848933,0.194502334497
"Seattle-Tacoma-Bellevue, WA Metro Area",3439809,2340274,185061,309476,389309,215689,0.680349984549,0.0537997894651,0.0899689488573,0.113177504914,0.0627037722153,0.656238088011,0.632485198727,0.656238088011,0.509394158751
"Sebastian-Vero Beach, FL Metro Area",138028,106780,12074,15465,1646,2063,0.773611151361,0.0874750050714,0.112042484134,0.011925116643,0.0149462427913,0.480035743622,0.508892251085,0.480035743622,0.380954793147
"Sebring, FL Micro Area",98786,69804,8750,17157,1402,1673,0.706618346729,0.0885753041929,0.173678456461,0.0141922944547,0.0169355981617,0.555207655851,0.592678258915,0.555207655851,0.462192485607
"Sedalia, MO Micro Area",42201,36701,1244,3046,247,963,0.869671334802,0.0294779744556,0.0721783843985,0.00585294187342,0.02281936447,0.33017928767,0.311949521007,0.33017928767,0.237038118947
"Selinsgrove, PA Micro Area",39702,38127,375,657,211,332,0.960329454436,0.00944536799154,0.0165482847212,0.00531459372324,0.00836229912851,0.135837122817,0.123873237101,0.135837122817,0.0773061052867
"Selma, AL Micro Area",43820,12676,30314,309,144,377,0.289274303971,0.691784573254,0.00705157462346,0.00328617069831,0.00860337745322,0.440129432003,0.479406333604,0.440129432003,0.437619939544
"Seneca Falls, NY Micro Area",35251,31999,1513,952,238,549,0.907747297949,0.0429207682052,0.0270063260617,0.00675158151542,0.0155740262688,0.260398938024,0.248275316817,0.260398938024,0.173135174928
"Seneca, SC Micro Area",74273,63807,5550,3349,421,1146,0.859087420732,0.0747243278176,0.0450904097047,0.00566827783986,0.0154295639061,0.346541823497,0.350254319245,0.346541823497,0.25408173251
"Sevierville, TN Micro Area",89889,82374,640,4787,769,1319,0.916396889497,0.00711989231163,0.0532545695246,0.00855499560569,0.014673653061,0.232423953149,0.217839714128,0.232423953149,0.157041494834
"Seymour, IN Micro Area",42376,38826,265,2410,356,519,0.916226165754,0.00625353973948,0.0568718142345,0.00840098168775,0.0122474985841,0.229282668103,0.221223801755,0.229282668103,0.157035525459
"Shawnee, OK Micro Area",69442,51642,1969,2878,373,12580,0.743670977218,0.0283545980819,0.041444658852,0.0053713890729,0.181158376775,0.491331018625,0.279804230666,0.491331018625,0.411584625367
"Sheboygan, WI Metro Area",115507,100520,1605,6329,5279,1774,0.870250287861,0.013895261759,0.0547932159956,0.0457028578355,0.0153583765486,0.338410017825,0.340857867714,0.338410017825,0.237144430714
"Shelby, NC Micro Area",98078,72793,20237,2756,735,1557,0.742194987663,0.206335773568,0.0281000836069,0.00749403535961,0.0158751198026,0.465843892284,0.489800048785,0.465843892284,0.405474354141
"Shelbyville, TN Micro Area",45058,35389,3437,5083,339,810,0.785409916108,0.0762794620267,0.112810155799,0.00752363620223,0.0179768298637,0.460532132007,0.478296940381,0.460532132007,0.364206804587
"Shelton, WA Micro Area",60699,50349,609,4844,692,4205,0.829486482479,0.0100331142193,0.079803621147,0.0114005173067,0.0692762648479,0.397002753325,0.300086284944,0.397002753325,0.300553721389
"Sheridan, WY Micro Area",29116,27119,94,1013,192,698,0.931412281907,0.00322846544855,0.0347918670147,0.00659431240555,0.0239730732243,0.20137125828,0.15592193073,0.20137125828,0.130632070918
"Sherman-Denison, TX Metro Area",120877,95103,6938,13688,1034,4114,0.786774986143,0.057397188878,0.11323907774,0.00855415008645,0.0340345971525,0.469200277396,0.453024100215,0.469200277396,0.363636067874
"Show Low, AZ Micro Area",107449,47181,842,11571,542,47313,0.439101341101,0.00783627581457,0.107688298635,0.00504425355285,0.440329830897,0.638252789212,0.439790390374,0.638252789212,0.60161603089
"Shreveport-Bossier City, LA Metro Area",398604,218052,154344,13816,4563,7829,0.547039166692,0.387211367673,0.034660966774,0.0114474516061,0.0196410472549,0.585465422918,0.622215084419,0.585465422918,0.549097309347
"Sidney, OH Micro Area",49423,46423,928,661,421,990,0.939299516419,0.0187766829209,0.0133743398822,0.0085183011958,0.0200311595816,0.192668283825,0.155998042877,0.192668283825,0.116711172856
"Sierra Vista-Douglas, AZ Micro Area",131346,76805,4936,42543,2410,4652,0.584753247149,0.0375801318655,0.323900232972,0.0183484841564,0.035417903857,0.617535020348,0.628768766662,0.617535020348,0.550148917934
"Sikeston, MO Micro Area",39191,33257,4436,705,133,660,0.848587685948,0.113189252635,0.0179888239647,0.00339363629405,0.0168406011584,0.339422062107,0.338093781264,0.339422062107,0.266468411943
"Silver City, NM Micro Area",29514,14356,185,14252,109,612,0.486413227621,0.00626821169614,0.482889476181,0.00369316256692,0.0207359219354,0.518774164507,0.540713938862,0.518774164507,0.529737017403
"Silverthorne, CO Micro Area",27994,23158,208,3989,269,370,0.827248696149,0.00743016360649,0.142494820319,0.00960920197185,0.0132171179538,0.355882849298,0.367304064415,0.355882849298,0.295032584601
"Sioux City, IA-NE-SD Metro Area (part)",143577,109779,3128,22339,3153,5178,2.34641119293,0.0537680571355,0.455886005206,0.0556260994817,0.0883086452463,0.485723478267,0.468842758547,-0.690255938368,-4.72726121979
"Sioux Falls, SD Metro Area",228261,202388,6669,7746,2976,8482,0.886651683818,0.0292165547334,0.0339348377515,0.0130377068356,0.0371592168614,0.312924508091,0.258337657887,0.312924508091,0.210292822102
"Snyder, TX Micro Area",16921,9773,764,6149,48,187,0.577566337687,0.045150995804,0.363394598428,0.00283671177826,0.0110513563028,0.553726870995,0.605708354167,0.553726870995,0.532192699572
"Somerset, KY Micro Area",63063,59943,705,1318,289,808,0.950525664811,0.0111792968936,0.0208997351854,0.00458271886843,0.0128125842412,0.161432354543,0.139753054979,0.161432354543,0.0957540212979
"Somerset, PA Micro Area",77742,74265,1856,840,238,543,0.955275140851,0.0238738391088,0.0108049702863,0.00306140824779,0.00698464150652,0.145512877036,0.139880921523,0.145512877036,0.0867045402589
"South Bend-Mishawaka, IN-MI Metro Area (part)",319224,247405,36183,20965,5319,9352,1.62962816394,0.178237691904,0.102682365394,0.0250623263082,0.0643894524533,0.493837932853,0.492326725368,0.00887111294641,-1.70277441747
"Southern Pines-Pinehurst, NC Micro Area",88247,68487,11727,5261,736,2036,0.77608303965,0.132888370143,0.0596167575102,0.00834022686324,0.0230716058336,0.472168489793,0.48006876139,0.472168489793,0.375879780492
"Spartanburg, SC Metro Area",284307,199184,58115,16658,5680,4670,0.700594779587,0.204409318096,0.0585915928908,0.0199784036271,0.016425905799,0.550328753431,0.588136205247,0.550328753431,0.463281863741
"Spearfish, SD Micro Area",24097,22349,87,612,157,892,0.927459849774,0.0036104079346,0.0253973523675,0.00651533385899,0.0370170560651,0.210168265794,0.13476426873,0.210168265794,0.13774745449
"Spencer, IA Micro Area",16667,15843,68,477,98,181,0.95056098878,0.00407991840163,0.0286194276114,0.00587988240235,0.0108597828043,0.156366651151,0.139834358081,0.156366651151,0.0954455813386
"Spirit Lake, IA Micro Area",16667,16255,29,178,72,133,0.97528049439,0.0017399652007,0.0106797864043,0.00431991360173,0.00797984040319,0.0907248346806,0.0723650760355,0.0907248346806,0.0486285324393
"Spokane, WA Metro Area",471221,408629,7714,21260,9799,23819,0.867170605724,0.0163702381685,0.045116834776,0.0207949136392,0.0505474076919,0.349263686698,0.275025525541,0.349263686698,0.242724158232
"Springfield, IL Metro Area",210170,175307,23220,3601,3227,4815,0.834119998097,0.110481990769,0.01713374887,0.0153542370462,0.0229100252177,0.382113082185,0.373434113208,0.382113082185,0.29098337129
"Springfield, MA Metro Area",692942,516073,39942,106481,16947,13499,0.7447564154,0.0576411878628,0.153665097512,0.0244565923266,0.019480706899,0.521453107776,0.546782595747,0.521453107776,0.41742479014
"Springfield, MO Metro Area",436712,399431,8746,11592,5088,11855,0.9146325267,0.0200269285021,0.0265438091923,0.0116506988587,0.0271460367473,0.252284877943,0.208621443223,0.252284877943,0.161469043337
"Springfield, OH Metro Area",138333,117976,11999,3805,849,3704,0.852840609254,0.0867399680481,0.0275060903761,0.00613736418642,0.0267759681349,0.357178889989,0.334654355621,0.357178889989,0.263627868433
"St. Cloud, MN Metro Area",189093,172353,5333,4822,3369,3216,0.91147213276,0.0282030535239,0.0255006795598,0.0178166299123,0.0170075042439,0.260797957011,0.244794625557,0.260797957011,0.167166166814
"St. George, UT Metro Area",138115,118282,632,13486,954,4761,0.856402273468,0.00457589689751,0.0976432682909,0.00690728740542,0.0344712739384,0.332425073189,0.287679373611,0.332425073189,0.255784019978
"St. Joseph, MO-KS Metro Area (part)",127329,111905,6338,5348,826,2912,1.79290825588,0.0815215273099,0.064182306387,0.00879867397343,0.0525892364526,0.320019879252,0.299754796357,-0.291794084072,-2.22812818631
"St. Louis, MO-IL Metro Area (part)",2812896,2112954,513583,72019,59680,54660,1.53164873379,0.343714823058,0.0519800074236,0.0339929179517,0.0386635177779,0.483138645599,0.501532844088,0.0673989467187,-1.46944003056
"St. Marys, GA Micro Area",50513,35977,9621,2590,706,1619,0.712232494605,0.19046582068,0.0512739294835,0.0139766000831,0.0320511551482,0.546657046541,0.549988837243,0.546657046541,0.45259600704
"St. Marys, PA Micro Area",31946,31345,85,183,95,238,0.981187003068,0.00266073999875,0.00572841670319,0.00297376823389,0.00745007199649,0.0731844099042,0.0536798366042,0.0731844099042,0.0371678238455
"Starkville, MS Micro Area",47671,27825,17356,683,1151,656,0.583688196178,0.36407879004,0.0143273688406,0.0241446581779,0.0137609867634,0.554121679243,0.599158557273,0.554121679243,0.525777121512
"State College, PA Metro Area",153990,135427,4456,3690,7934,2483,0.879453211247,0.0289369439574,0.0239625949737,0.0515228261575,0.0161244236639,0.325734176633,0.323843104854,0.325734176633,0.222235897889
"Statesboro, GA Micro Area",70217,46251,19252,2439,1013,1262,0.658686642836,0.274178617714,0.0347351780908,0.0144267057835,0.0179728555763,0.546699124712,0.580174316685,0.546699124712,0.489220306164
"Statesville-Mooresville, NC Micro Area",159437,124107,18748,10844,2899,2839,0.778407772349,0.117588765468,0.0680143254075,0.0181827304829,0.0178064062921,0.480985903912,0.502891867412,0.480985903912,0.374980593929
"Staunton-Waynesboro, VA Micro Area",118502,104299,7916,3375,701,2211,0.880145482777,0.0668005603281,0.0284805319741,0.00591551197448,0.0186579129466,0.310117270632,0.298689260143,0.310117270632,0.219687362589
"Stephenville, TX Micro Area",37890,29382,431,7279,240,558,0.775455265241,0.0113750329902,0.192108735814,0.00633412509897,0.0147268408551,0.409597850702,0.426454729987,0.409597850702,0.361376972875
"Sterling, CO Micro Area",22709,17754,881,3551,117,406,0.781804570875,0.0387951913338,0.156369721256,0.00515214232243,0.0178783742129,0.439745286316,0.45396639737,0.439745286316,0.362478875528
"Sterling, IL Micro Area",58498,50263,705,6455,269,806,0.859225956443,0.012051694075,0.110345652843,0.00459844781018,0.013778248829,0.317264073444,0.320290230526,0.317264073444,0.24919836348
"Steubenville-Weirton, OH-WV Metro Area (part)",124454,115903,4837,1250,459,2005,1.86807505755,0.0732351141239,0.0198020800013,0.00727071834963,0.0316170299761,0.202489966774,0.178455896715,-0.468028636399,-2.49651242488
"Stevens Point, WI Micro Area",70019,64897,362,1853,1955,952,0.926848426856,0.00517002527885,0.0264642454191,0.0279209928734,0.0135963095731,0.21876773373,0.204873391932,0.21876773373,0.139260466711
"Stillwater, OK Micro Area",77350,61655,2757,2990,2679,7269,0.79709114415,0.0356431803491,0.0386554621849,0.0346347769877,0.0939754363284,0.474736226117,0.360200756381,0.474736226117,0.351850076445
"Stockton, CA Metro Area",685306,245919,48540,266341,94547,29959,0.358845537614,0.0708296731679,0.388645364261,0.137963187248,0.0437162377099,0.828051903566,0.869824478364,0.828051903566,0.694222867897
"Storm Lake, IA Micro Area",20260,13756,497,4608,1119,280,0.678973346496,0.0245310957552,0.227443237907,0.0552319842053,0.0138203356367,0.565280865728,0.612146226482,0.565280865728,0.483421419864
"Sturgis, MI Micro Area",61295,53930,1555,4034,416,1360,0.879843380374,0.0253691165674,0.0658128721755,0.0067868504772,0.0221877804062,0.312715126237,0.292769878328,0.312715126237,0.220362340855
"Sulphur Springs, TX Micro Area",35161,26501,2448,5368,172,672,0.753704388385,0.0696225932141,0.152669150479,0.00489178351014,0.0191120844117,0.489135801672,0.509391764305,0.489135801672,0.403385318619
"Summerville, GA Micro Area",26015,21589,2886,1043,108,389,0.829867384201,0.110935998462,0.0400922544686,0.00415145108591,0.0149529117817,0.38103984682,0.39219993079,0.38103984682,0.297165115899
"Sumter, SC Metro Area",107456,50423,50110,3532,1167,2224,0.469243225134,0.466330405003,0.0328692674211,0.0108602590828,0.0206968433591,0.59177249226,0.627342883036,0.59177249226,0.560720055742
"Sunbury, PA Micro Area",94528,89166,1814,2253,325,970,0.943276066351,0.0191900812458,0.0238342078538,0.00343813473257,0.0102615098172,0.178014875452,0.167122884812,0.178014875452,0.109176814614
"Susanville, CA Micro Area",34895,23270,2790,6117,337,2381,0.666857716005,0.0799541481588,0.175297320533,0.00965754406075,0.0682332712423,0.624709074724,0.585572445968,0.624709074724,0.513429922749
"Sweetwater, TX Micro Area",15216,9191,666,5103,58,198,0.604035226078,0.0437697160883,0.335370662461,0.00381177707676,0.0130126182965,0.55024359893,0.59649454844,0.55024359893,0.520568318492
"Syracuse, NY Metro Area",662577,555047,50818,22697,15655,18360,0.837709428489,0.0766975008188,0.0342556412311,0.0236274425463,0.0277099869147,0.403078951628,0.387305281951,0.403078951628,0.289860858416
"Tahlequah, OK Micro Area",46987,23591,582,2952,250,19612,0.502075042033,0.0123864047503,0.0628258880116,0.00532062059719,0.417392044608,0.600665687255,0.355713664573,0.600665687255,0.569575709035
"Talladega-Sylacauga, AL Micro Area",82291,53079,25953,1671,329,1259,0.645015858356,0.315380782832,0.020305987289,0.00399800707246,0.0152993644505,0.504477168228,0.536810894073,0.504477168228,0.483827116556
"Tallahassee, FL Metro Area",367413,211958,117966,21342,8386,7761,0.576893033181,0.321071927232,0.0580872206482,0.0228244509585,0.021123367981,0.630763802415,0.672651608402,0.630763802415,0.559765968372
"Tallulah, LA Micro Area",12093,4396,7357,188,26,126,0.363516083685,0.608368477632,0.0155461837427,0.00215000413462,0.0104192508063,0.494390567055,0.537793142749,0.494390567055,0.497388985192
"Tampa-St. Petersburg-Clearwater, FL Metro Area",2783243,1879437,310357,452208,79501,61740,0.675268742255,0.111509128021,0.162475213267,0.0285641605853,0.0221827558715,0.615775071195,0.652605985861,0.615775071195,0.503871659247
"Taos, NM Micro Area",32937,11958,104,18381,201,2293,0.363056744694,0.00315754318851,0.558065397577,0.00610255943164,0.0696177551082,0.576702425676,0.523744946619,0.576702425676,0.551858969022
"Taylorville, IL Micro Area",34800,33331,492,471,165,341,0.957787356322,0.0141379310345,0.0135344827586,0.00474137931034,0.00979885057471,0.143187116349,0.127758643636,0.143187116349,0.0821418186022
"Terre Haute, IN Metro Area",172425,155488,8423,3200,1907,3407,0.901771784834,0.0488502247354,0.0185587936784,0.0110598811077,0.0197593156445,0.274669354555,0.253853706432,0.274669354555,0.183564123273
"Texarkana, TX-Texarkana, AR Metro Area (part)",136027,92034,32819,7100,917,3157,1.36885898792,0.483793687016,0.0893720479731,0.0122988077809,0.0456764693118,0.548358372712,0.57031275797,0.206517774177,-1.11805622388
"The Dalles, OR Micro Area",25213,19556,85,3743,191,1638,0.775631618609,0.00337127672233,0.14845516202,0.00757545710546,0.0649664855432,0.443655616342,0.365379457822,0.443655616342,0.372067259782
"The Villages, FL Micro Area",93420,77338,8736,5582,609,1155,0.8278527082,0.0935131663455,0.0597516591736,0.00651894669236,0.012363519589,0.393596196577,0.414028294862,0.393596196577,0.30214956719
"Thomaston, GA Micro Area",27153,18522,7544,588,124,375,0.682134570766,0.277833020292,0.0216550657386,0.00456671454351,0.0138106286598,0.486822744804,0.519807861251,0.486822744804,0.456820709984
